gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_charges_per_month,num_services,is_new_customer,tenure_bin,TotalServices,IsFiber,ContractRisk,SpendRatio,LongTenure,NeedsSupportNo,AutoPayment
Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90,2024.1,88.00434783,4,0,13-24,3,1,2,0.04444225,1,1,0
Female,0,Yes,Yes,67,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,54.08880597,5,0,49-72,5,0,0,0.01495193,1,0,1
Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,94.762,5,0,25-48,4,1,2,0.041982237,1,1,0
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,99.43461538,5,0,25-48,4,1,1,0.025548151,1,1,0
Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,66.34637681,5,0,49-72,4,0,0,0.014610496,1,0,0
Female,0,No,No,1,No,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,25.85,0,1,0-3,0,0,1,0.962756052,0,1,0
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,89.734375,3,0,25-48,2,1,2,0.031697128,1,1,0
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71,672.55,74.72777778,1,0,07-Dec,0,1,2,0.105411625,0,1,0
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,98.35625,4,0,13-24,3,1,2,0.059185877,1,1,1
Male,0,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.95,1270.55,21.17583333,1,0,49-72,0,0,0,0.016475955,1,0,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,107.1034722,7,0,49-72,6,1,0,0.014158925,1,0,1
Male,0,Yes,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.35,126.05,25.21,1,1,04-Jun,0,0,2,0.152302243,0,0,0
Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,84.37115385,3,0,25-48,2,1,2,0.039095072,1,1,1
Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,64.55,21.51666667,1,1,0-3,0,0,2,0.302822273,0,0,0
Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.65,31.2,15.6,1,1,0-3,0,0,2,0.610248447,0,0,0
Female,0,No,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.5,38.25,19.125,1,1,0-3,0,0,1,0.522292994,0,0,1
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,93.00277778,7,0,25-48,6,0,1,0.026768386,1,0,1
Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,76.22857143,2,0,07-Dec,1,1,2,0.139075945,0,1,0
Female,1,Yes,No,60,No,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,48.45916667,3,0,49-72,3,0,0,0.017001599,1,1,1
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,85.30526316,4,0,13-24,3,1,2,0.054938957,1,1,0
Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,77.34111111,6,0,25-48,5,0,0,0.021586454,1,0,1
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,73.4625,1,1,04-Jun,0,1,2,0.239613363,0,1,0
Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,104.6274194,6,0,25-48,5,1,2,0.032116383,1,0,0
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,88.02553191,4,0,25-48,3,1,2,0.021760669,1,1,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,79.25,2,1,0-3,1,1,2,0.987538941,0,1,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,44.9,1,1,0-3,0,0,2,0.978213508,0,1,1
Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.4,19.4,19.4,1,1,0-3,0,0,2,0.950980392,0,0,1
Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,90.65508475,4,0,49-72,3,1,2,0.01658987,1,1,1
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,65.965,1,0,07-Dec,0,1,2,0.106107621,0,1,0
Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91,3180.5,90.87142857,4,0,25-48,3,1,2,0.02860286,1,1,1
Male,0,No,No,4,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,29.625,1,1,04-Jun,1,0,2,0.248117155,0,1,0
Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,94.4953125,4,0,25-48,3,1,1,0.030018017,1,1,0
Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,78.2755814,3,0,25-48,2,1,2,0.023122503,1,1,0
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,48.825,2,1,04-Jun,1,0,2,0.276617422,0,1,0
Female,1,Yes,No,54,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,18.95,1031.1,19.09444444,1,0,49-72,0,0,0,0.018360624,1,0,0
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,90.69545455,4,0,07-Dec,3,1,2,0.095278626,0,1,1
Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,98.05833333,5,0,49-72,4,1,0,0.015819925,1,1,1
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,102.3172131,5,0,49-72,4,1,1,0.016003588,1,1,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,90.29652778,8,0,49-72,7,0,0,0.013641222,1,0,1
Male,0,Yes,Yes,44,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,52.66136364,4,0,25-48,4,0,1,0.023424356,1,0,0
Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,54.57439024,3,0,25-48,2,0,2,0.024882178,1,1,1
Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,104.626,6,0,49-72,5,1,1,0.01986698,1,1,0
Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,112.2510638,7,0,25-48,6,1,1,0.02100705,1,0,1
Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,165.5,20.6875,1,0,07-Dec,0,0,0,0.121021021,0,0,0
Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,358.5,19.91666667,1,0,13-24,0,0,2,0.055771905,1,0,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,91.87361111,8,0,49-72,7,0,0,0.013898336,1,0,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,80.5,2,1,0-3,1,1,2,0.987730061,0,1,0
Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,57.66071429,3,0,25-48,2,0,2,0.022969766,1,1,0
Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,71.92222222,2,0,13-24,1,1,2,0.057656684,1,1,0
Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,99.93076923,6,0,13-24,5,1,1,0.080109222,1,1,1
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,84.31470588,4,0,49-72,3,1,1,0.014587402,1,0,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,76.3875,2,1,04-Jun,1,1,2,0.235524384,0,1,1
Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,107.692029,7,0,49-72,6,1,0,0.014808087,1,1,1
Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,52.97058824,2,0,13-24,1,0,2,0.057127011,1,0,0
Male,0,Yes,Yes,25,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.5,630.6,25.224,2,0,25-48,1,0,0,0.040373654,1,0,1
Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,89.69186047,3,0,25-48,2,1,2,0.023213013,1,1,0
Female,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,1222.65,20.72288136,1,0,49-72,0,0,0,0.015935929,1,0,1
Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,74.96,3,1,04-Jun,2,1,2,0.214741884,0,1,0
Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625,77.38095238,6,0,13-24,5,0,1,0.047662977,1,0,0
Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,104.8521739,7,0,49-72,6,1,1,0.014525001,1,0,1
Male,0,No,No,13,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,25.52692308,0,0,13-24,0,0,2,0.075559561,1,1,1
Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,94.2702381,5,0,25-48,4,1,2,0.024050905,1,1,1
Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,97.85384615,5,0,49-72,4,1,2,0.018793964,1,0,1
Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85,3969.4,86.29130435,3,0,25-48,2,1,2,0.021408422,1,1,0
Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,79.68606557,7,0,49-72,6,0,0,0.016619188,1,0,1
Male,0,No,No,29,No,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,27.17413793,0,0,25-48,0,0,1,0.031493568,1,1,0
Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,50.654,3,0,25-48,2,0,1,0.043200379,1,0,1
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,94.19,3,1,04-Jun,2,1,2,0.181692976,0,0,0
Male,0,No,No,15,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,45.88,3,0,13-24,3,0,1,0.0736361,1,1,0
Female,0,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,387.7,20.40526316,1,0,13-24,0,0,0,0.051839465,1,0,0
Male,0,No,No,44,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.05,845.25,19.21022727,1,0,25-48,0,0,0,0.023692762,1,0,0
Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,93.43333333,5,0,04-Jun,4,1,2,0.174946581,0,1,0
Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,72.93534483,6,0,49-72,5,0,0,0.016921713,1,0,1
Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,80.37177419,3,0,49-72,2,1,1,0.016342131,1,1,1
Female,0,Yes,Yes,70,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,58.75928571,5,0,49-72,5,0,1,0.014194913,1,0,1
Female,1,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,25.7,0,1,0-3,0,0,2,0.962546816,0,1,0
Male,0,Yes,Yes,10,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521,52.1,5,0,07-Dec,5,0,0,0.102873563,0,0,1
Male,0,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.6,471.85,18.14807692,1,0,25-48,0,0,1,0.041450777,1,0,1
Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,90.55909091,4,0,49-72,3,1,2,0.014955085,1,1,1
Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69,506.9,72.41428571,1,0,07-Dec,0,1,2,0.135853514,0,1,0
Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,84.30882353,4,0,49-72,3,1,1,0.019577981,1,0,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,104.8416667,7,0,49-72,6,1,0,0.014053725,1,0,1
Male,0,No,No,65,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,1654.75,25.45769231,2,0,49-72,1,0,0,0.015551865,1,0,0
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,40.175,1,1,0-3,0,0,2,0.566072526,0,1,1
Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,65.02142857,5,0,49-72,4,0,1,0.014266886,1,0,1
Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,86.49305556,7,0,49-72,6,0,0,0.013719194,1,0,1
Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,20.05,1,1,0-3,0,0,2,0.952494062,0,0,0
Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,76.4,2,1,0-3,1,1,2,0.987080103,0,1,0
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514,102.8,5,1,04-Jun,4,1,2,0.195145631,0,1,0
Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.7,57.5,19.16666667,1,1,0-3,0,0,2,0.353846154,0,0,0
Male,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.3,1474.35,25.41982759,2,0,49-72,1,0,0,0.017148473,1,0,1
Male,1,Yes,Yes,22,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,40.00909091,2,0,13-24,2,0,2,0.045449387,1,1,0
Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,99.09848485,5,0,25-48,4,1,2,0.03075277,1,1,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,69.95,1,1,0-3,0,1,2,0.985905567,0,1,0
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74,3919.15,72.57685185,2,0,49-72,1,1,2,0.018876829,1,1,1
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,101.1902778,5,0,49-72,4,1,0,0.013641292,1,1,0
Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,93.3,4,1,0-3,3,1,2,0.989395546,0,1,0
Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,56.35,2,1,0-3,1,0,2,0.289032637,0,1,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,106.3652778,7,0,49-72,6,1,0,0.014028697,1,0,1
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,82.76805556,7,0,49-72,6,0,0,0.01402614,1,1,1
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,98.06851852,5,0,49-72,4,1,2,0.018700323,1,1,1
Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,79.54576271,6,0,49-72,5,0,1,0.01706361,1,0,0
Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,65.0537037,4,0,49-72,3,0,0,0.01858334,1,1,1
Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,87.18666667,4,0,49-72,3,1,0,0.017115171,1,1,0
Female,0,Yes,No,60,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,60.0575,5,0,49-72,5,0,0,0.016868038,1,0,1
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,72.48333333,2,1,0-3,1,1,2,0.341039139,0,1,0
Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,99.64275362,5,0,49-72,4,1,0,0.014418987,1,1,1
Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.25,19.25,19.25,1,1,0-3,0,0,2,0.950617284,0,0,0
Male,0,Yes,Yes,50,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,40.427,2,0,49-72,2,0,2,0.019507009,1,1,1
Female,0,No,No,56,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,45.80267857,2,0,49-72,2,0,2,0.017478906,1,1,1
Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,93.52916667,5,0,49-72,4,1,0,0.017317714,1,0,0
Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,110.2913043,7,0,49-72,6,1,1,0.014524839,1,0,0
Female,0,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,35.05,1,1,0-3,1,0,2,0.972260749,0,1,0
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73,73,73,2,1,0-3,1,1,2,0.986486486,0,1,0
Female,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,45.75,15.25,1,1,0-3,0,0,2,0.425668449,0,0,0
Male,0,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,75.7325,5,0,49-72,4,0,0,0.016930879,1,0,1
Female,0,No,No,13,No,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,34.64615385,2,0,13-24,2,0,0,0.078422685,1,0,0
Male,0,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,1297.35,20.925,1,0,49-72,0,0,0,0.015750761,1,0,1
Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,98.72777778,5,0,25-48,4,1,1,0.021772152,1,1,1
Female,0,No,No,25,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,56.926,4,0,25-48,4,0,1,0.038057789,1,0,0
Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,99.50795455,5,0,25-48,4,1,0,0.022857273,1,0,1
Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,37.1,1,1,0-3,0,0,2,0.601728723,0,1,0
Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,82.31212121,4,0,25-48,3,1,2,0.030857837,1,1,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,70.1,1,1,0-3,0,1,2,0.985935302,0,1,0
Female,0,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.85,450.65,20.48409091,1,0,13-24,0,0,1,0.046164065,1,0,1
Female,0,No,No,35,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,33.59571429,2,0,25-48,2,0,2,0.028423333,1,0,0
Female,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,558.8,19.26896552,1,0,25-48,0,0,0,0.036084316,1,0,0
Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,82.22592593,4,0,25-48,3,1,1,0.038674531,1,1,0
Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61,3283.05,60.79722222,4,0,49-72,3,0,1,0.018574626,1,0,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,71.175,1,1,0-3,0,1,2,0.492849669,0,1,0
Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,86.65350877,3,0,49-72,2,1,1,0.017590203,1,1,0
Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,68.34677419,6,0,49-72,5,0,0,0.016373717,1,0,1
Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.35,335.95,22.39666667,1,0,13-24,0,0,1,0.060394717,1,0,1
Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,33.2,16.6,1,1,0-3,0,0,2,0.59502924,0,0,0
Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,102.6928571,6,0,49-72,5,1,0,0.014507268,1,0,1
Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,44.10714286,1,0,13-24,0,0,2,0.048476678,1,1,0
Female,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,48.6673913,2,0,13-24,1,0,1,0.044137993,1,0,0
Male,0,No,No,6,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.6,116.6,19.43333333,1,0,04-Jun,0,0,1,0.175170068,0,0,0
Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.55,68.8,17.2,1,1,04-Jun,0,0,0,0.28008596,0,0,1
Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99,287.4,95.8,5,1,0-3,4,1,2,0.343273232,0,1,1
Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,101.8065217,4,0,13-24,3,1,2,0.039913769,1,1,0
Male,0,No,No,26,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,52.41730769,4,0,25-48,4,0,1,0.039997067,1,0,1
Female,0,No,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,163.6,20.45,1,0,07-Dec,0,0,2,0.12181045,0,0,0
